domain,stableId,fieldId,english,candidateSpanish,status,sourceDigest,exemptionEligible,source,reviewDecision,reviewNotes
site,route.home.metadata,title,Office of Assemblywoman Carmen Theresa Morales,Office of Assemblywoman Carmen Theresa Morales,needs_review,884dea00db41877cb11b906c4123a818b1b32336c3a61689152f6e2667d3b4ab,true,public_html:/,,
site,route.news.metadata,description,Published legislative and district updates from Office of Assemblywoman Carmen Theresa Morales.,Novedades legislativas y del distrito publicadas por la Oficina de la Asambleísta Carmen Theresa Morales.,needs_review,ed69ffd31843c9b21aed754824a978eb72256e32dd50a405bfc46576bf8001e3,false,public_html:/news,,
site,route.news.metadata,title,News & Updates | Office of Assemblywoman Carmen Theresa Morales,,missing,284901535f7785a1d735f2b982e760ebd684643b0ac2e329df55bf12c325d6b4,false,public_html:/news,,
site,route.newsletter.confirm.metadata,description,"Constituent services, legislative information, voting resources, and district office access for New Jersey's 34th Legislative District.","Servicios para residentes, información legislativa, recursos electorales y acceso a la oficina del distrito para el Distrito Legislativo 34 de Nueva Jersey.",needs_review,d8c0783ef47769de1cd2280a2741370e0310d4bdd5a667c61dba64d69b58b5f0,false,public_html:/newsletter/confirm,,
site,route.newsletter.confirm.metadata,title,Confirm District Newsletter | Office of Assemblywoman Carmen Theresa Morales,,missing,387cc1bdde64298377bbcc83629cc2063d72f293fe64563dc10ef8a5a7cdebae,false,public_html:/newsletter/confirm,,
site,route.newsletter.metadata,description,"District Newsletter emails share legislative information, public services, and district events. The live form uses an explicit confirmation request before any subscription becomes active. | Office of Assemblywoman Carmen Theresa Morales",,missing,6ab282fa39eced17f1880b223f6b4b32add82baf7bfde78477616597367d88bf,false,public_html:/newsletter,,
site,route.newsletter.metadata,title,Newsletter | Office of Assemblywoman Carmen Theresa Morales,,missing,abac1eece214ab2819f5532cd9a1a2ae16a55549841e349a7f2a57fc651bedcf,false,public_html:/newsletter,,
site,route.privacy.metadata,description,Website and District Newsletter privacy notice for Office of Assemblywoman Carmen Theresa Morales.,,missing,619a9a67c07e7007ba7eefef11c7415ce14e22a622fafa487d85dcaefab9ced3,false,public_html:/privacy,,
site,route.privacy.metadata,title,Privacy | Office of Assemblywoman Carmen Theresa Morales,,missing,6acf671487716c27fa83cb686bc185535bcaccb8ee8f2cf10e0ca697b95c9de5,false,public_html:/privacy,,
site,route.resources.metadata,description,"Start with official state information, then contact the district office if you need help identifying the appropriate New Jersey agency. | Office of Assemblywoman Carmen Theresa Morales",,missing,c517e13215ed862015e3570e70fe0514cd8f578bb852cd67319b114a41245e57,false,public_html:/resources,,
site,route.resources.metadata,title,Resources | Office of Assemblywoman Carmen Theresa Morales,,missing,c0c6d9e269b19bf5ddc2e9f3120624089e59367a8a97ca1760f12592c239e2f8,false,public_html:/resources,,
site,route.social.metadata,description,Site-managed social posts are not yet available. Use the official legislative profile for current public records and contact information. | Office of Assemblywoman Carmen Theresa Morales,,missing,7ecfe732fcf539d9e6d8a6ed8176d4e763fdac54f1ea12d3a520d2cd77eab187,false,public_html:/social,,
site,route.social.metadata,title,Social | Office of Assemblywoman Carmen Theresa Morales,,missing,cb945bd638b950763c4d2bd5e76dc83a07138d715d05397a2a755ee6b06b453a,false,public_html:/social,,
site,route.survey.metadata,description,The online survey is not accepting responses. Residents can share priorities directly with the district office by phone or through the official contact form. | Office of Assemblywoman Carmen Theresa Morales,,missing,2311beada4cb9c0168fa623b748fe8863b620fe76d4ffa16bf461df01a2a2e3c,false,public_html:/survey,,
site,route.survey.metadata,title,Survey | Office of Assemblywoman Carmen Theresa Morales,,missing,4a2abb0ee31b1c7909b94787a5c5837de1ca686af9175f9cb674162f6bd17314,false,public_html:/survey,,
site,route.voting.metadata,description,"Use official New Jersey election resources for registration, vote-by-mail, early voting, polling locations, and election dates. | Office of Assemblywoman Carmen Theresa Morales",,missing,be031f2e3aa791d658f0f6e21c80c6f7360de51d60598bedb18a07cca7ec50d7,false,public_html:/voting,,
site,route.voting.metadata,title,Voting | Office of Assemblywoman Carmen Theresa Morales,,missing,d40437c497db048b3e884d2e6cdb51196ee516edbc9875abd7f776b1c2bc8779,false,public_html:/voting,,
site,social.cards.local-photos.body,value,This site uses the local image collection supplied with the website; no image is presented as proof of a specific service outcome.,Este sitio usa la colección local de imágenes proporcionada con el sitio web; ninguna imagen se presenta como prueba del resultado de un servicio específico.,needs_review,911db0b129a557d143def727fb2853283c37aed8f8e336352896c093344f8b2e,false,public_html:/social,,
site,social.cards.local-photos.title,value,District Media,Medios del distrito,needs_review,8b20f28c5328021c527d285e1fb2db2abbb0b284168a931ad14108a06e6d1f9c,false,public_html:/social,,
site,social.cards.post-highlights.body,value,"Find sponsored bills, votes, committee assignments, biography, and contact information.","Encuentre proyectos de ley patrocinados, votaciones, asignaciones de comités, biografía e información de contacto.",needs_review,6e5a2424fe560afec971fc44e2a7724e9cd4465d6dba7a9c5a2571166a672c06,false,public_html:/social,,
site,social.cards.post-highlights.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/social,,
site,social.cards.post-highlights.title,value,Official Legislative Profile,Perfil legislativo oficial,needs_review,eef2828e86b943936431468b7b9e6e30cfc09d39668e2e9a0c22337e4abd0429,false,public_html:/social,,
site,social.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/social,,
site,social.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/social,,
site,social.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/social,,
site,social.hero.body,value,Site-managed social posts are not yet available. Use the official legislative profile for current public records and contact information.,Las publicaciones sociales administradas por el sitio aún no están disponibles. Use el perfil legislativo oficial para consultar registros públicos e información de contacto vigentes.,needs_review,20f3720aa7bf8b8966bb8717589ec82be19e6cdb585b1519cb96ed511d4eaeb5,false,public_html:/social,,
site,social.hero.eyebrow,value,Official Updates,Novedades oficiales,needs_review,e52b915732c565dd62ce2c9bc6aebd979bcbf644d86f927ada26edbed085fa49,false,public_html:/social,,
site,social.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/social,,
site,social.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/social,,
site,social.hero.title,value,Public Information and Media,Información pública y medios,needs_review,64e569320f9bb3d03f3769ae2884852400615b8af065f325c97dc6efa3f2f5ea,false,public_html:/social,,
site,survey.cards.issue-priorities.body,value,Share an issue or legislative concern through the district office contact options.,Comparta un problema o una inquietud legislativa mediante las opciones de contacto de la oficina del distrito.,needs_review,5426af2dfa78486fe3494c24409dcaa71212f610f5f25df77ec636785e98cf39,false,public_html:/survey,,
site,survey.cards.issue-priorities.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/survey,,
site,survey.cards.issue-priorities.title,value,Legislative Priorities,Prioridades legislativas,needs_review,c3fe699f398d5c8669d3ff54405381a37a3845b8ee06362f3261a88aee7f5c54,false,public_html:/survey,,
site,survey.cards.neighborhood-context.body,value,Include your municipality and the state matter involved when asking the office for assistance.,Incluya su municipio y el asunto estatal correspondiente cuando solicite ayuda a la oficina.,needs_review,b637471c9cb0b187005371811fc57d801c247f054007f60249684cd691fa8a2a,false,public_html:/survey,,
site,survey.cards.neighborhood-context.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/survey,,
site,survey.cards.neighborhood-context.title,value,Local Context,Contexto local,needs_review,aefb8d28fbc045b9985e081db47ec1248db6bfa391c03a1bfc7264524290db00,false,public_html:/survey,,
site,survey.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/survey,,
site,survey.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/survey,,
site,survey.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/survey,,
site,survey.form.body,value,Online submission is shown only when an approved form revision and verification service are available.,,missing,1619486bf110eba0314338c0d90185d0792131b5bced62d86efdb02a84b6481b,false,public_html:/survey,,
site,survey.form.eyebrow,value,Resident Form,Formulario para residentes,needs_review,99bc14241108e6d37953086cb0b1ad5ff58d551020a3be30fc32f3aa92c44c30,false,public_html:/survey,,
site,survey.form.title,value,District office intake,,missing,c1a77c0826aadf4defd715cfa2af3ebd1056de1a64f32b2aeffa61929d981b76,false,public_html:/survey,,
site,survey.hero.body,value,The online survey is not accepting responses. Residents can share priorities directly with the district office by phone or through the official contact form.,La encuesta en línea no acepta respuestas. Los residentes pueden compartir sus prioridades directamente con la oficina del distrito por teléfono o mediante el formulario de contacto oficial.,needs_review,88b8fe5494a9044420394176a6b3115b872c733c79c8e4ed6cf69ccf937aca56,false,public_html:/survey,,
site,survey.hero.eyebrow,value,Resident Voice,Voz de los residentes,needs_review,1695079a637794e784ed9abcea01a1e0caa824ececcc30daf76e36f798b43b83,false,public_html:/survey,,
site,survey.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/survey,,
site,survey.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/survey,,
site,survey.hero.title,value,Share a District Priority,Comparta una prioridad del distrito,needs_review,6c0eb3d64c64bfaf33f71b66c5159cf0a7b7442ed980348ee825d846000a51c7,false,public_html:/survey,,
site,voting.cards.polling-information.body,value,Use the state's voter information portal for polling places and election resources.,Use el portal estatal de información para votantes para encontrar centros de votación y recursos electorales.,needs_review,a6b0c807774e368a7cf313a55ef5b995d79cbcbb2a77f61e4430f4f96d348a6a,false,public_html:/voting,,
site,voting.cards.polling-information.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/voting,,
site,voting.cards.polling-information.title,value,Find Polling Information,Encontrar información sobre centros de votación,needs_review,1700b28af39e37fd4c3130ce6276d4c15bc62e08a6815fc80e282b34f2ad40e3,false,public_html:/voting,,
site,voting.cards.register-update.body,value,Visit the New Jersey Division of Elections for registration and voter information.,Visite la División de Elecciones de Nueva Jersey para obtener información sobre el registro y los votantes.,needs_review,c0dd302a8fa011e543228768fc76b22011ef2b3e3b0d3f0ba0e0d5893cd12d58,false,public_html:/voting,,
site,voting.cards.register-update.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/voting,,
site,voting.cards.register-update.title,value,Register or Update Your Record,Registrarse o actualizar su registro,needs_review,ad1c5bc8e90930fbf62f9a34c4f6891cd4000ab8cd82e9889462c5d58953c639,false,public_html:/voting,,
site,voting.cards.voter-rights.body,value,"For authoritative election guidance, use the Division of Elections contact and help resources.","Para obtener orientación electoral autorizada, use los recursos de contacto y ayuda de la División de Elecciones.",needs_review,af301e67b140ef4512aadf0c26ef1af627dc38c44f361af9f0caad1934112c63,false,public_html:/voting,,
site,voting.cards.voter-rights.link,label,Open,Abrir,needs_review,7880531e09e103c04cbd64c078eea67a0cd9c373a278c79cb97494825c287af7,false,public_html:/voting,,
site,voting.cards.voter-rights.title,value,Voting Questions,Preguntas electorales,needs_review,3e4721005c3d0368d1419442da95d8724e5cc1393e79eaa77fee4cbd9d2081e3,false,public_html:/voting,,
site,voting.features.body,value,Use these links for current public information or contact the district office at (973) 450-0484.,Use estos enlaces para consultar información pública vigente o comuníquese con la oficina del distrito al (973) 450-0484.,needs_review,53776ae6af97f79ac512438b9f2db8db0302a328892f4c22c9e48a1e15751f2c,false,public_html:/voting,,
site,voting.features.eyebrow,value,Page Resources,Recursos de la página,needs_review,e13668e00d5b45bce671c3b18ca7734425255d25eb8d32a7b2e5a55cdd66f8ba,false,public_html:/voting,,
site,voting.features.title,value,Verified paths for District 34 residents,Recursos verificados para residentes del Distrito 34,needs_review,bf81c696432dc2fc9aba49babce5ff454920e0e55a54e8897a00529cd25471fe,false,public_html:/voting,,
site,voting.hero.body,value,"Use official New Jersey election resources for registration, vote-by-mail, early voting, polling locations, and election dates.","Use los recursos electorales oficiales de Nueva Jersey para consultar el registro, el voto por correo, la votación anticipada, los centros de votación y las fechas electorales.",needs_review,0d54e512d14990a600afadfeb8738ca430cd4cfe60605499418238744889e163,false,public_html:/voting,,
site,voting.hero.eyebrow,value,Civic Access,Acceso cívico,needs_review,588eb92f86d21b4d64ae3686a58a7be03f50f021343ef17c8b8adadede662720,false,public_html:/voting,,
site,voting.hero.primary-cta,label,Contact the Office,Contactar a la oficina,needs_review,f22cb79c2d8cc19521dca6f4a770ad51a5dfb17f95d5e6cabfb4db208fa56648,false,public_html:/voting,,
site,voting.hero.secondary-cta,label,Get Updates,Recibir actualizaciones,needs_review,ed4c3d6bb2ac7925039fa753c656547d18590799b716e314704237dcf1a11d8f,false,public_html:/voting,,
site,voting.hero.title,value,Official New Jersey Voting Information,Información electoral oficial de Nueva Jersey,needs_review,fa6b10363a715e6c5192563e46de000c87cb2e6e0bf9d4a931539a2b16e84d76,false,public_html:/voting,,
